term,matched_DOID,num matched DOID,code
dystrophy,emery-dreifuss muscular dystrophy___DOID_11726,285,DOID:11726
dystrophy,autosomal dominant limb-girdle muscular dystrophy type 2___DOID_0110304,285,DOID:0110304
dystrophy,hypomyelinating leukodystrophy 6___DOID_0060798,285,DOID:0060798
dystrophy,x-linked emery-dreifuss muscular dystrophy 1___DOID_0070246,285,DOID:0070246
dystrophy,fundus albipunctatus___DOID_11105,285,DOID:11105
dystrophy,autosomal dominant emery-dreifuss muscular dystrophy 2___DOID_0070247,285,DOID:0070247
dystrophy,obsolete hiv-associated lipodystrophy syndrome___DOID_810,285,DOID:810
dystrophy,fuchs' endothelial dystrophy___DOID_11555,285,DOID:11555
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2q___DOID_0110285,285,DOID:0110285
dystrophy,distal muscular dystrophy 4___DOID_0111190,285,DOID:0111190
dystrophy,familial partial lipodystrophy type 6___DOID_0070206,285,DOID:0070206
dystrophy,rippling muscle disease 2___DOID_0060255,285,DOID:0060255
dystrophy,distal muscular dystrophy 3___DOID_0111189,285,DOID:0111189
dystrophy,becker muscular dystrophy___DOID_9883,285,DOID:9883
dystrophy,chromosome 2q37 deletion syndrome___DOID_0111704,285,DOID:0111704
dystrophy,patterned macular dystrophy 2___DOID_0060864,285,DOID:0060864
dystrophy,cone-rod dystrophy 11___DOID_0111018,285,DOID:0111018
dystrophy,obsolete autosomal recessive limb-girdle muscular dystrophy type 2r___DOID_0110286,285,DOID:0110286
dystrophy,congenital generalized lipodystrophy type 4___DOID_0111138,285,DOID:0111138
dystrophy,duchenne muscular dystrophy___DOID_11723,285,DOID:11723
dystrophy,doors syndrome___DOID_0111627,285,DOID:0111627
dystrophy,cone-rod dystrophy 19___DOID_0111025,285,DOID:0111025
dystrophy,miyoshi muscular dystrophy___DOID_0070198,285,DOID:0070198
dystrophy,distal myopathy___DOID_11720,285,DOID:11720
dystrophy,muscular dystrophy-dystroglycanopathy type b6___DOID_0110637,285,DOID:0110637
dystrophy,rigid spine muscular dystrophy 1___DOID_0110633,285,DOID:0110633
dystrophy,total circumpapillary dystrophy of choroid___DOID_9842,285,DOID:9842
dystrophy,nonsyndromic congenital nail disorder 1___DOID_0080079,285,DOID:0080079
dystrophy,epithelial-stromal tgfbi dystrophy___DOID_0060441,285,DOID:0060441
dystrophy,asphyxiating thoracic dystrophy 1___DOID_0110085,285,DOID:0110085
dystrophy,cone-rod dystrophy 5___DOID_0111010,285,DOID:0111010
dystrophy,retinal cone dystrophy 3b___DOID_0081022,285,DOID:0081022
dystrophy,x-linked cardiac valvular dysplasia___DOID_0111765,285,DOID:0111765
dystrophy,x-linked emery-dreifuss muscular dystrophy 6___DOID_0070251,285,DOID:0070251
dystrophy,hypomyelinating leukodystrophy___DOID_0060786,285,DOID:0060786
dystrophy,posterior amorphous corneal dystrophy___DOID_0060452,285,DOID:0060452
dystrophy,corneal dystrophy___DOID_2566,285,DOID:2566
dystrophy,familial partial lipodystrophy___DOID_0050440,285,DOID:0050440
dystrophy,granular corneal dystrophy 2___DOID_0060444,285,DOID:0060444
dystrophy,obsolete autosomal dominant limb-girdle muscular dystrophy type 1c___DOID_0110302,285,DOID:0110302
dystrophy,cone-rod dystrophy 7___DOID_0111012,285,DOID:0111012
dystrophy,patterned macular dystrophy___DOID_0060863,285,DOID:0060863
dystrophy,congenital generalized lipodystrophy type 3___DOID_0111137,285,DOID:0111137
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a1___DOID_0111237,285,DOID:0111237
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a2___DOID_0111240,285,DOID:0111240
dystrophy,hereditary spastic paraplegia 35___DOID_0110786,285,DOID:0110786
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2h___DOID_0110282,285,DOID:0110282
dystrophy,meesmann corneal dystrophy___DOID_0060451,285,DOID:0060451
dystrophy,optic disc anomalies with retinal and/or macular dystrophy___DOID_0080635,285,DOID:0080635
dystrophy,hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism___DOID_0060797,285,DOID:0060797
dystrophy,meesmann corneal dystrophy 2___DOID_0080671,285,DOID:0080671
dystrophy,nonphotosensitive trichothiodystrophy 4___DOID_0050528,285,DOID:0050528
dystrophy,doyne honeycomb retinal dystrophy___DOID_0060745,285,DOID:0060745
dystrophy,mucopolysaccharidosis i___DOID_12802,285,DOID:12802
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2b___DOID_0110276,285,DOID:0110276
dystrophy,metachromatic leukodystrophy___DOID_10581,285,DOID:10581
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a10___DOID_0111239,285,DOID:0111239
dystrophy,autosomal dominant limb-girdle muscular dystrophy type 1___DOID_0110305,285,DOID:0110305
dystrophy,miyoshi muscular dystrophy 3___DOID_0070201,285,DOID:0070201
dystrophy,photosensitive trichothiodystrophy___DOID_2960,285,DOID:2960
dystrophy,asphyxiating thoracic dystrophy 4___DOID_0110088,285,DOID:0110088
dystrophy,acquired generalized lipodystrophy___DOID_0080300,285,DOID:0080300
dystrophy,autosomal dominant limb-girdle muscular dystrophy type 1h___DOID_0110303,285,DOID:0110303
dystrophy,nonphotosensitive trichothiodystrophy 7___DOID_0111870,285,DOID:0111870
dystrophy,central gyrate choroidal dystrophy___DOID_9820,285,DOID:9820
dystrophy,csf1r-related brain malformation and osteopetrosis___DOID_0070343,285,DOID:0070343
dystrophy,familial partial lipodystrophy type 4___DOID_0070205,285,DOID:0070205
dystrophy,photosensitive trichothiodystrophy 2___DOID_0111869,285,DOID:0111869
dystrophy,congenital muscular dystrophy 1b___DOID_0110634,285,DOID:0110634
dystrophy,familial partial lipodystrophy type 1___DOID_0070207,285,DOID:0070207
dystrophy,cone-rod dystrophy 10___DOID_0111017,285,DOID:0111017
dystrophy,hypomyelinating leukodystrophy 10___DOID_0060788,285,DOID:0060788
dystrophy,autosomal recessive emery-dreifuss muscular dystrophy 3___DOID_0070248,285,DOID:0070248
dystrophy,facioscapulohumeral muscular dystrophy___DOID_11727,285,DOID:11727
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2w___DOID_0110288,285,DOID:0110288
dystrophy,posterior polymorphous corneal dystrophy 3___DOID_0110857,285,DOID:0110857
dystrophy,congenital muscular dystrophy due to integrin alpha-7 deficiency___DOID_0110639,285,DOID:0110639
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a___DOID_0111229,285,DOID:0111229
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a6___DOID_0111242,285,DOID:0111242
dystrophy,corneal dystrophy-perceptive deafness syndrome___DOID_0111620,285,DOID:0111620
dystrophy,cone-rod dystrophy 13___DOID_0111016,285,DOID:0111016
dystrophy,jmp syndrome___DOID_0050553,285,DOID:0050553
dystrophy,congenital muscular dystrophy due to lmna mutation___DOID_0110640,285,DOID:0110640
dystrophy,neuroaxonal dystrophy___DOID_2367,285,DOID:2367
dystrophy,"t-cell immunodeficiency, congenital alopecia, and nail dystrophy___DOID_0060769",285,DOID:0060769
dystrophy,corneal endothelial dystrophy___DOID_0060443,285,DOID:0060443
dystrophy,cone-rod dystrophy 18___DOID_0111024,285,DOID:0111024
dystrophy,cone-rod dystrophy 3___DOID_0111013,285,DOID:0111013
dystrophy,cone-rod dystrophy 17___DOID_0111023,285,DOID:0111023
dystrophy,myotonic dystrophy type 1___DOID_11722,285,DOID:11722
dystrophy,lattice corneal dystrophy___DOID_8943,285,DOID:8943
dystrophy,sorsby's fundus dystrophy___DOID_0090114,285,DOID:0090114
dystrophy,congenital muscular dystrophy-dystroglycanopathy a7___DOID_0111234,285,DOID:0111234
dystrophy,asphyxiating thoracic dystrophy 3___DOID_0110087,285,DOID:0110087
dystrophy,fukuyama congenital muscular dystrophy___DOID_0050559,285,DOID:0050559
dystrophy,cone-rod dystrophy 16___DOID_0111022,285,DOID:0111022
dystrophy,hereditary retinal dystrophy___DOID_8500,285,DOID:8500
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2f___DOID_0110280,285,DOID:0110280
dystrophy,nonphotosensitive trichothiodystrophy___DOID_0111867,285,DOID:0111867
dystrophy,autosomal dominant emery-dreifuss muscular dystrophy 7___DOID_0070252,285,DOID:0070252
dystrophy,cone-rod dystrophy 2___DOID_0111005,285,DOID:0111005
dystrophy,short syndrome___DOID_0111454,285,DOID:0111454
dystrophy,leukodystrophy___DOID_10579,285,DOID:10579
dystrophy,multiple symmetric lipomatosis___DOID_14116,285,DOID:14116
dystrophy,short-rib thoracic dysplasia 9 with or without polydactyly___DOID_0110097,285,DOID:0110097
dystrophy,tibial muscular dystrophy___DOID_0111078,285,DOID:0111078
dystrophy,photosensitive trichothiodystrophy 1___DOID_0111873,285,DOID:0111873
dystrophy,myofibrillar myopathy 3___DOID_0080094,285,DOID:0080094
dystrophy,mucolipidosis iii alpha/beta___DOID_0080071,285,DOID:0080071
dystrophy,retinal dystrophy with leukodystrophy___DOID_0080946,285,DOID:0080946
dystrophy,cone dystrophy___DOID_0050795,285,DOID:0050795
dystrophy,autosomal recessive limb-girdle muscular dystrophy___DOID_0110274,285,DOID:0110274
dystrophy,congenital muscular dystrophy___DOID_0050557,285,DOID:0050557
dystrophy,limb-girdle muscular dystrophy___DOID_11724,285,DOID:11724
dystrophy,jalili syndrome___DOID_0111404,285,DOID:0111404
dystrophy,"otospondylomegaepiphyseal dysplasia, autosomal recessive___DOID_0080026",285,DOID:0080026
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a11___DOID_0111230,285,DOID:0111230
dystrophy,epidermolysis bullosa simplex with muscular dystrophy___DOID_0090017,285,DOID:0090017
dystrophy,familial partial lipodystrophy type 2___DOID_0070202,285,DOID:0070202
dystrophy,autosomal dominant emery-dreifuss muscular dystrophy 5___DOID_0070250,285,DOID:0070250
dystrophy,hypomyelinating leukodystrophy 14___DOID_0080296,285,DOID:0080296
dystrophy,autosomal dominant limb-girdle muscular dystrophy type 3___DOID_0110306,285,DOID:0110306
dystrophy,obsolete autosomal dominant limb-girdle muscular dystrophy type 1a___DOID_0110300,285,DOID:0110300
dystrophy,epithelial and subepithelial dystrophy___DOID_0060440,285,DOID:0060440
dystrophy,posterior polymorphous corneal dystrophy___DOID_0060457,285,DOID:0060457
dystrophy,cone-rod dystrophy 6___DOID_0111011,285,DOID:0111011
dystrophy,hypomyelinating leukodystrophy 13___DOID_0060795,285,DOID:0060795
dystrophy,congenital muscular dystrophy-dystroglycanopathy a14___DOID_0111233,285,DOID:0111233
dystrophy,posterior polymorphous corneal dystrophy 1___DOID_0110855,285,DOID:0110855
dystrophy,cone-rod dystrophy___DOID_0050572,285,DOID:0050572
dystrophy,osteochondrodysplasia___DOID_2256,285,DOID:2256
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2s___DOID_0110287,285,DOID:0110287
dystrophy,macular corneal dystrophy___DOID_2565,285,DOID:2565
dystrophy,muscular dystrophy-dystroglycanopathy___DOID_0050588,285,DOID:0050588
dystrophy,retinal cone dystrophy 1___DOID_0081024,285,DOID:0081024
dystrophy,spondylometaphyseal dysplasia with corneal dystrophy___DOID_0112303,285,DOID:0112303
dystrophy,complete generalized lipodystrophy___DOID_0080298,285,DOID:0080298
dystrophy,muscular dystrophy___DOID_9884,285,DOID:9884
dystrophy,neurodegeneration with brain iron accumulation 2b___DOID_0110736,285,DOID:0110736
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a3___DOID_0111236,285,DOID:0111236
dystrophy,trichothiodystrophy___DOID_0111866,285,DOID:0111866
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2z___DOID_0080762,285,DOID:0080762
dystrophy,congenital muscular dystrophy merosin-positive___DOID_0110638,285,DOID:0110638
dystrophy,neurodegeneration with brain iron accumulation 2a___DOID_0110735,285,DOID:0110735
dystrophy,patterned macular dystrophy 1___DOID_0060866,285,DOID:0060866
dystrophy,congenital hereditary endothelial dystrophy of cornea___DOID_0060649,285,DOID:0060649
dystrophy,congenital hypotrichosis with juvenile macular dystrophy___DOID_0110711,285,DOID:0110711
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2m___DOID_0110296,285,DOID:0110296
dystrophy,finnish type amyloidosis___DOID_0050637,285,DOID:0050637
dystrophy,mucopolysaccharidosis iv___DOID_12804,285,DOID:12804
dystrophy,alpers-huttenlocher syndrome___DOID_0080122,285,DOID:0080122
dystrophy,greenberg dysplasia___DOID_0111588,285,DOID:0111588
dystrophy,distal muscular dystrophy with anterior tibial onset___DOID_0111187,285,DOID:0111187
dystrophy,megaconial type congenital muscular dystrophy___DOID_0110632,285,DOID:0110632
dystrophy,posterior polymorphous corneal dystrophy 4___DOID_0080669,285,DOID:0080669
dystrophy,pelizaeus-merzbacher disease___DOID_3210,285,DOID:3210
dystrophy,walker-warburg syndrome___DOID_0050560,285,DOID:0050560
dystrophy,renal osteodystrophy___DOID_13068,285,DOID:13068
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2u___DOID_0110295,285,DOID:0110295
dystrophy,familial partial lipodystrophy type 5___DOID_0070203,285,DOID:0070203
dystrophy,autoimmune polyendocrine syndrome type 1___DOID_0050167,285,DOID:0050167
dystrophy,sabinas brittle hair syndrome___DOID_0111874,285,DOID:0111874
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2p___DOID_0110293,285,DOID:0110293
dystrophy,hypomyelinating leukodystrophy 12___DOID_0060796,285,DOID:0060796
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2y___DOID_0110289,285,DOID:0110289
dystrophy,granular corneal dystrophy___DOID_12318,285,DOID:12318
dystrophy,epithelial basement membrane dystrophy___DOID_0060447,285,DOID:0060447
dystrophy,distal muscular dystrophy tateyama type___DOID_0111191,285,DOID:0111191
dystrophy,oculopharyngeal muscular dystrophy___DOID_11719,285,DOID:11719
dystrophy,myotonic dystrophy type 2___DOID_0050759,285,DOID:0050759
dystrophy,partial circumpapillary choroid dystrophy___DOID_9811,285,DOID:9811
dystrophy,reflex sympathetic dystrophy___DOID_1811,285,DOID:1811
dystrophy,spondyloepiphyseal dysplasia with punctate corneal dystrophy___DOID_0112286,285,DOID:0112286
dystrophy,hypomyelinating leukodystrophy 11___DOID_0060792,285,DOID:0060792
dystrophy,myofibrillar myopathy 1___DOID_0080092,285,DOID:0080092
dystrophy,obsolete autosomal dominant limb-girdle muscular dystrophy type 1b___DOID_0110301,285,DOID:0110301
dystrophy,subepithelial mucinous corneal dystrophy___DOID_0060454,285,DOID:0060454
dystrophy,bethlem myopathy___DOID_0050663,285,DOID:0050663
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2k___DOID_0110297,285,DOID:0110297
dystrophy,muscular dystrophy-dystroglycanopathy type b5___DOID_0110635,285,DOID:0110635
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2o___DOID_0110292,285,DOID:0110292
dystrophy,fundus dystrophy___DOID_8501,285,DOID:8501
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a5___DOID_0111241,285,DOID:0111241
dystrophy,boucher-neuhauser syndrome___DOID_0111265,285,DOID:0111265
dystrophy,hypomyelinating leukodystrophy 7 with or without oligodontia and-or hypogonadotropic hypogonadism___DOID_0060794,285,DOID:0060794
dystrophy,photosensitive trichothiodystrophy 3___DOID_0111871,285,DOID:0111871
dystrophy,retinal cone dystrophy 3a___DOID_0081025,285,DOID:0081025
dystrophy,freeman-sheldon syndrome___DOID_0111604,285,DOID:0111604
dystrophy,albright's hereditary osteodystrophy___DOID_0080053,285,DOID:0080053
dystrophy,chandler syndrome___DOID_11554,285,DOID:11554
dystrophy,cone-rod dystrophy 12___DOID_0111019,285,DOID:0111019
dystrophy,miyoshi muscular dystrophy 1___DOID_0070199,285,DOID:0070199
dystrophy,congenital muscular dystrophy-dystroglycanopathy type a13___DOID_0111238,285,DOID:0111238
dystrophy,cone-rod dystrophy 15___DOID_0111021,285,DOID:0111021
dystrophy,granular corneal dystrophy 1___DOID_0080530,285,DOID:0080530
dystrophy,whipple disease___DOID_8476,285,DOID:8476
dystrophy,x-linked cone-rod dystrophy 1___DOID_0111008,285,DOID:0111008
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2d___DOID_0110278,285,DOID:0110278
dystrophy,retinal vasculopathy with cerebral leukodystrophy___DOID_0111567,285,DOID:0111567
dystrophy,vulvar dystrophy___DOID_14292,285,DOID:14292
dystrophy,algoneurodystrophy___DOID_14022,285,DOID:14022
dystrophy,leukoencephalopathy with vanishing white matter___DOID_0060868,285,DOID:0060868
dystrophy,asphyxiating thoracic dystrophy 5___DOID_0110089,285,DOID:0110089
dystrophy,newfoundland cone-rod dystrophy___DOID_0111015,285,DOID:0111015
dystrophy,retinal dystrophy in systemic or cerebroretinal lipidoses___DOID_14253,285,DOID:14253
dystrophy,epithelial recurrent erosion dystrophy___DOID_0070337,285,DOID:0070337
dystrophy,short-rib thoracic dysplasia 6 with or without polydactyly___DOID_0110092,285,DOID:0110092
dystrophy,hypomyelinating leukodystrophy 9___DOID_0060791,285,DOID:0060791
dystrophy,x-linked cone-rod dystrophy 2___DOID_0111006,285,DOID:0111006
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2g___DOID_0110281,285,DOID:0110281
dystrophy,krabbe disease___DOID_10587,285,DOID:10587
dystrophy,vitreoretinal dystrophy___DOID_14251,285,DOID:14251
dystrophy,cone-rod dystrophy 8___DOID_0111014,285,DOID:0111014
dystrophy,cone-rod dystrophy 14___DOID_0080314,285,DOID:0080314
dystrophy,autosomal recessive limb-girdle muscular dystrophy type 2c___DOID_0110277,285,DOID:0110277
dystrophy,hypomyelinating leukodystrophy 20___DOID_0112153,285,DOID:0112153
